0.971,1.566,1463,1967.796,0.789,0.306,127061.869,119311.438,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127047.085,119338.793,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127032.011,119366.127,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127017.067,119392.95,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127002.77,119418.644,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126989.399,119442.517,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126976.305,119463.937,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126963.16,119482.597,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126950.348,119498.55,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126938.595,119512.103,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126928.636,119523.673,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126921.012,119533.681,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126916.058,119542.478,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126913.87,119550.319,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126914.266,119557.364,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126916.885,119563.697,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126921.263,119569.35,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126926.946,119574.327,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126933.514,119578.618,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126940.645,119582.211,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126948.097,119585.101,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126955.725,119587.284,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126963.444,119588.764,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126971.327,119589.548,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126979.565,119589.647,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126988.308,119589.071,0.005
0.971,1.566,1463,1967.796,0.789,0.306,126997.603,119587.836,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127007.416,119585.954,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127017.646,119583.445,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127028.173,119580.327,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127038.864,119576.62,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127049.611,119572.349,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127060.319,119567.537,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127070.931,119562.209,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127081.402,119556.393,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127091.714,119550.06,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127101.857,119543.035,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127111.83,119535.338,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127121.632,119527.065,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127131.269,119518.326,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127140.739,119509.227,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127150.046,119499.857,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.225,119490.211,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127168.546,119479.845,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127178.229,119468.486,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127188.318,119456.195,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127198.715,119443.225,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127209.254,119429.895,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127219.738,119416.513,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127229.989,119403.317,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127239.86,119390.035,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127249.248,119376.54,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127258.09,119363.02,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127266.361,119349.711,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127274.063,119336.832,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127281.213,119324.551,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127287.837,119312.981,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127293.966,119302.186,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127299.625,119292.189,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127304.841,119282.981,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127309.633,119274.536,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127314.021,119266.814,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127318.019,119259.769,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127321.641,119253.354,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127324.898,119247.522,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127327.804,119242.228,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127330.367,119237.429,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127332.601,119233.087,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127334.515,119229.166,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127336.122,119225.633,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127337.432,119222.458,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127338.457,119219.614,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127339.206,119217.075,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127339.692,119214.818,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127339.925,119212.821,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127339.914,119211.064,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127339.67,119209.527,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127339.202,119208.195,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127338.518,119207.05,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127337.627,119206.078,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127336.538,119205.265,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127335.258,119204.597,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127333.797,119204.064,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127332.162,119203.653,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127330.364,119203.354,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127328.409,119203.157,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127326.307,119203.053,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127324.067,119203.034,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127321.697,119203.092,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127319.204,119203.219,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127316.599,119203.409,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127313.886,119203.656,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127311.076,119203.953,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127308.174,119204.295,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127305.187,119204.678,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127302.122,119205.096,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127298.986,119205.546,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127295.784,119206.023,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127292.523,119206.525,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127289.208,119207.047,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127285.846,119207.586,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127282.441,119208.141,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127279,119208.707,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127275.526,119209.282,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127272.027,119209.864,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127268.505,119210.452,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127264.968,119211.042,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127261.417,119211.634,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127257.861,119212.223,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127254.302,119212.808,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127250.743,119213.387,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127247.173,119213.956,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127243.594,119214.515,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127240.012,119215.062,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127236.431,119215.596,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127232.824,119216.115,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127229.193,119216.618,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127225.553,119217.105,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127221.927,119217.573,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127218.333,119218.024,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127214.79,119218.455,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127211.31,119218.868,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127207.902,119219.261,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127204.571,119219.634,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127201.32,119219.988,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127198.15,119220.323,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127195.061,119220.639,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127192.052,119220.937,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127189.124,119221.218,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127186.275,119221.481,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127183.505,119221.728,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127180.813,119221.955,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127178.201,119222.125,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127175.668,119222.233,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127173.214,119222.292,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127170.839,119222.32,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127168.542,119222.337,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127166.325,119222.356,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127164.186,119222.389,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127162.126,119222.439,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127160.144,119222.508,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.239,119222.594,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127156.413,119222.694,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127154.663,119222.803,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127152.989,119222.919,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127151.391,119223.037,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127149.868,119223.155,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127148.419,119223.27,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127147.044,119223.383,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127145.742,119223.49,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127144.511,119223.592,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127143.351,119223.687,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127142.261,119223.775,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127141.239,119223.855,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127140.284,119223.926,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127139.395,119223.988,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127138.57,119224.04,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127137.809,119224.083,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127137.109,119224.114,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127136.47,119224.134,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127135.89,119224.144,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127135.367,119224.142,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127134.899,119224.128,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127134.487,119224.103,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127134.127,119224.066,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.818,119224.018,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.559,119223.959,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.348,119223.888,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.182,119223.807,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.062,119223.715,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127132.985,119223.608,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127132.949,119223.472,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127132.953,119223.305,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127132.995,119223.115,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.073,119222.906,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.185,119222.685,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.331,119222.458,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.508,119222.228,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.714,119221.998,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127133.949,119221.77,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127134.211,119221.546,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127134.498,119221.325,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127134.808,119221.108,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127135.141,119220.895,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127135.494,119220.686,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127135.868,119220.481,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127136.259,119220.279,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127136.667,119220.081,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127137.091,119219.886,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127137.529,119219.694,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127137.98,119219.506,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127138.444,119219.321,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127138.917,119219.138,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127139.401,119218.959,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127139.892,119218.783,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127140.391,119218.61,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127140.895,119218.44,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127141.405,119218.273,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127141.919,119218.108,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127142.436,119217.948,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127142.955,119217.79,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127143.475,119217.635,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127143.995,119217.483,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127144.515,119217.335,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127145.033,119217.189,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127145.549,119217.047,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127146.061,119216.908,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127146.569,119216.772,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127147.066,119216.639,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127147.553,119216.509,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127148.03,119216.382,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127148.497,119216.258,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127148.957,119216.137,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127149.41,119216.019,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127149.856,119215.904,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127150.297,119215.791,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127150.731,119215.681,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127151.157,119215.574,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127151.573,119215.47,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127151.977,119215.369,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127152.367,119215.27,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127152.746,119215.173,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127153.113,119215.08,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127153.47,119214.989,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127153.817,119214.9,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127154.155,119214.814,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127154.483,119214.73,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127154.803,119214.649,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127155.113,119214.569,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127155.413,119214.493,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127155.703,119214.418,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127155.982,119214.346,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127156.251,119214.275,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127156.508,119214.207,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127156.755,119214.141,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127156.99,119214.076,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127157.213,119214.014,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127157.426,119213.953,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127157.626,119213.894,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127157.815,119213.836,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127157.993,119213.78,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.159,119213.725,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.314,119213.671,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.458,119213.618,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.59,119213.567,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.712,119213.516,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.822,119213.466,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.921,119213.416,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.01,119213.367,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.088,119213.318,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.156,119213.269,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.213,119213.221,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.261,119213.172,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.298,119213.123,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.326,119213.073,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.345,119213.024,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.354,119212.973,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.355,119212.922,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.346,119212.87,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.33,119212.817,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.305,119212.763,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.272,119212.708,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.231,119212.652,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.183,119212.594,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.128,119212.535,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.066,119212.474,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.998,119212.411,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.923,119212.347,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.842,119212.281,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.756,119212.213,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.663,119212.143,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.566,119212.071,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.464,119211.997,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.357,119211.92,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.246,119211.842,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127158.13,119211.761,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127157.951,119211.799,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127155.323,119215.809,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127147.726,119227.405,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127135.431,119245.767,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127119.989,119268.143,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127103.35,119291.334,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127087.324,119312.57,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127073.308,119329.911,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127062.195,119342.318,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127054.404,119349.536,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127049.972,119351.878,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127048.668,119349.992,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127050.102,119344.672,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127053.815,119336.71,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127059.356,119326.792,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127066.32,119315.463,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127074.358,119303.138,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127083.178,119290.128,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127092.545,119276.661,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127102.269,119262.914,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127112.198,119248.602,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127122.197,119233.109,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127132.056,119216.649,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127141.622,119199.643,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127150.838,119182.556,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127159.689,119165.812,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127168.179,119149.754,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127176.32,119134.639,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127184.117,119120.644,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127191.572,119107.876,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127198.676,119096.389,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127205.42,119086.197,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127211.789,119077.287,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127217.769,119069.625,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127223.348,119063.166,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127228.518,119057.857,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127233.3,119053.573,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127237.786,119050.067,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127241.978,119047.317,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127245.843,119045.361,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127249.336,119044.242,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127252.415,119043.984,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127255.049,119044.585,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127257.224,119046.017,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127258.937,119048.235,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127260.199,119051.176,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127261.031,119054.772,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127261.456,119058.949,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127261.503,119063.636,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127261.197,119068.761,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127260.565,119074.257,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127259.63,119080.061,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127258.414,119086.117,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127256.937,119092.371,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127255.216,119098.777,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127253.268,119105.29,0.005
0.971,1.566,1463,1967.796,0.789,0.306,127251.107,119111.873,0.005
