0.0185244329,-0.138381691,28.2167082,96.2886935,96.2044544,-0.0327778265,96.1316523,-0.0328371124,96.1665063,0.0925108778,0
0.0185520994,-0.13855422,28.2154944,96.2459511,96.1998037,-0.0327713351,96.1289006,-0.0328037981,96.1496316,0.0843958885,0
0.0185806606,-0.138695015,28.2141224,96.1978464,96.1915955,-0.0327783815,96.1572346,-0.0327778265,96.1405969,0.0762808992,0
0.0186103232,-0.138811215,28.2125562,96.1480537,96.1745462,-0.0328010066,96.179572,-0.0327713351,96.1308994,0.06816591,0
0.0186410458,-0.138912659,28.2107758,96.095436,96.1489413,-0.0328627727,96.2012788,-0.0327783815,96.1572346,0.0600509207,0
0.0186726306,-0.139007267,28.2087519,96.04044,96.1162137,-0.0329167679,96.2246707,-0.0328010066,96.1638314,0.0519359314,0
0.018704755,-0.139106118,28.2064624,95.9835742,96.0781437,-0.0330077699,96.2482131,-0.0328627727,96.1878144,0.0438209421,0
0.0187373376,-0.139216594,28.203894,95.9255176,96.0365568,-0.0330685516,96.2705004,-0.0329167679,96.1983533,0.0357059528,0
0.018770289,-0.139348474,28.2010427,95.8669553,95.993031,-0.0331493665,96.2904662,-0.0330077699,96.2223092,0.0275909636,0
0.0188037814,-0.139505041,28.1979116,95.8089041,95.9488367,-0.0331910473,96.3072857,-0.0330685516,96.2335712,0.0194759743,0
0.0188379493,-0.139691629,28.1945115,95.7521275,95.9049986,-0.0332285454,96.3197881,-0.0331493665,96.2572815,0.011360985,0
0.0188730972,-0.13990808,28.1908583,95.6975875,95.8623211,-0.0332343816,96.3276122,-0.0331910473,96.2688856,0.00324599571,0
0.0189095099,-0.140155033,28.186973,95.6459419,95.8214386,-0.0332124858,96.3478515,-0.0332285454,96.2919061,0,0
0.0189474896,-0.140430915,28.1828796,95.5978776,95.7828397,-0.0331776164,96.374554,-0.0332343816,96.3032775,0,0
0.0189873504,-0.140733364,28.1786046,95.5539167,95.7469109,-0.033096419,96.3951355,-0.0332124858,96.3261267,0,0
0.0190293003,-0.141060883,28.1741764,95.5143741,95.7139365,-0.0330246033,96.4098124,-0.0331776164,96.3384418,0,0
0.0190736242,-0.141408577,28.1696233,95.4796484,95.6841224,-0.0328935399,96.4184856,-0.033096419,96.3611515,0,0
0.0191203956,-0.141775263,28.1649748,95.4496834,95.6575872,-0.0327929559,96.421325,-0.0330246033,96.373612,0,0
0.0191698365,-0.142154411,28.1602583,95.4247758,95.6344152,-0.0326264336,96.4186592,-0.0328935399,96.3954576,0,0
0.0192218902,-0.142545541,28.1555025,95.4045428,95.614623,-0.032507655,96.4104763,-0.0327929559,96.4060563,0,0
0.0192767036,-0.142941176,28.1507323,95.3891843,95.5981831,-0.0323222452,96.3974623,-0.0326264336,96.4154453,0,0
0.0193341068,-0.143341432,28.145974,95.3780477,95.5849853,-0.0321964385,96.3793985,-0.032507655,96.4104763,0,0
0.0193941682,-0.143738458,28.1412487,95.371192,95.5748582,-0.0320085921,96.3573172,-0.0323222452,96.3981097,0,0
0.0194566305,-0.144132718,28.1365787,95.3677404,95.5675363,-0.031886298,96.3309534,-0.0321964385,96.386486,0,0
0.0195214876,-0.144516441,28.1319801,95.3676174,95.5627185,-0.0317109669,96.3016604,-0.0320085921,96.3691823,0,0
0.0195884279,-0.144890193,28.1274695,95.3698945,95.5600755,-0.0316015076,96.2691529,-0.031886298,96.3522907,0,0
0.0196573904,-0.145246735,28.1230576,95.3744466,95.5592732,-0.0314516172,96.2348026,-0.0317109669,96.3342491,0,0
0.0197280317,-0.145587095,28.118755,95.3804496,95.5599792,-0.0313628137,96.1983656,-0.0316015076,96.3163963,0,0
0.0198002163,-0.14590606,28.1145678,95.3888493,95.5621804,-0.0312483985,96.1606937,-0.0314516172,96.2973508,0,0
0.0198735801,-0.146207312,28.1105074,95.4003371,95.5660818,-0.0311851838,96.1190191,-0.0313628137,96.278354,0,0
0.0199479147,-0.146489785,28.1065881,95.4145012,95.5713845,-0.0311090122,96.0735914,-0.0312483985,96.258162,0,0
0.020022859,-0.14675526,28.1028209,95.429914,95.5777038,-0.0310693721,96.0259804,-0.0311851838,96.2377693,0,0
0.0200981882,-0.147000075,28.0992091,95.4457029,95.5846581,-0.0310255793,95.9786867,-0.0311090122,96.2160239,0,0
0.0201736254,-0.147223412,28.0957512,95.46092,95.5918805,-0.0310069443,95.9325404,-0.0310693721,96.1939559,0,0
0.0202489911,-0.147422186,28.0924415,95.47511,95.5990641,-0.0309958447,95.8887547,-0.0310255793,96.1706379,0,0
